# Rime user dictionary
#@/db_name	luna_pinyin.userdb.kct
#@/db_type	userdb
#@/rime_version	1.2.0
#@/tick	7179
#@/user_id	ff85f8fa-9b37-4781-86d8-a82aef9341bf
a 	啊	c=21 d=1.40163 t=7179
xuan xiang 	選項	c=7 d=0.210136 t=7179
xuan yi 	旋翼	c=1 d=7.70217e-14 t=7179
xuan ze 	選擇	c=7 d=0.563472 t=7179
xuan zhuan 	旋轉	c=2 d=0.640824 t=7179
xue 	學	c=8 d=0.351692 t=7179
xue bao 	學報	c=1 d=1 t=2920
xue fen 	學分	c=0 d=0.1 t=2395
xue hao 	學好	c=2 d=0.000129093 t=7179
xue hao 	學號	c=3 d=0.000129737 t=7179
xue ke 	學科	c=1 d=0.895834 t=7179
xue le 	學了	c=1 d=5.58738e-06 t=7179
xue sheng 	學生	c=3 d=0.115325 t=7179
xue wei lun wen 	學位論文	c=2 d=3.89103e-05 t=7179
xue xi 	學習	c=5 d=0.00293869 t=7179
xue xiao 	學校	c=19 d=0.115378 t=7179
xue xiao ming cheng 	學校名稱	c=1 d=1.22498e-05 t=7179
xue yuan 	學院	c=5 d=0.000130387 t=7179
xun hang 	巡航	c=1 d=2.66075e-13 t=7179
xun lei 	迅雷	c=6 d=1.34662 t=7179
ya 	呀	c=3 d=0.216791 t=7179
ya de 	丫的	c=1 d=9.52039e-11 t=7179
ya gao 	牙膏	c=1 d=0.0333733 t=7179
ya gen 	壓根	c=3 d=0.0692522 t=7179
ya hao 	壓好	c=2 d=0.326615 t=7179
ya hei 	雅黑	c=1 d=1.00279 t=3949
ya li 	壓力	c=1 d=6.625e-11 t=7179
ya ma sun 	亞馬遜	c=1 d=5.94925e-09 t=7179
ya ma xun 	亞馬遜	c=2 d=0.412714 t=7179
ya suo 	壓縮	c=5 d=0.0100717 t=7179
ya suo bi 	壓縮比	c=1 d=1 t=2196
yan 	鹽	c=2 d=1.99501 t=3339
yan ge 	嚴格	c=1 d=1 t=1879
yan jing 	眼睛	c=1 d=1.16544e-07 t=7179
yan jiu 	研究	c=3 d=0.00027603 t=7179
yan jiu ling yu 	研究領域	c=1 d=7.73837e-14 t=7179
yan jiu sheng 	研究生	c=5 d=0.0622044 t=7179
yan se 	顏色	c=2 d=0.205097 t=7179
yan shi 	演示	c=1 d=1.71333e-11 t=7179
yan yong 	沿用	c=1 d=0.00484407 t=7179
yan yuan 	演員	c=2 d=0.66365 t=7179
yan zheng 	驗證	c=1 d=5.08361e-12 t=7179
yan zhong 	嚴重	c=2 d=4.88634e-07 t=7179
yang 	羊	c=1 d=1 t=3012
yang 	養	c=1 d=0.000212834 t=7179
yang fu 	仰俯	c=0 d=8.48904e-16 t=7179
yang fu shi 	仰俯視	c=1 d=8.5316e-15 t=7179
yang li 	陽曆	c=1 d=5.68941e-13 t=7179
yang nian 	羊年	c=2 d=1.13547e-12 t=7179
yang rou 	羊肉	c=1 d=7.58127e-08 t=7179
yang sheng qi 	揚聲器	c=1 d=0.155673 t=7179
yang shi 	樣式	c=6 d=0.580539 t=7179
yang tao 	楊桃	c=2 d=1.99501 t=2418
yang zi 	樣子	c=7 d=0.606531 t=7179
yao 	要	c=29 d=1.13879 t=7179
yao bu 	要不	c=2 d=1.98511 t=890
yao de 	要得	c=1 d=1 t=1489
yao kong 	遙控	c=3 d=7.70707e-12 t=7179
yao me 	要麼	c=2 d=0.00475135 t=7179
yao qing 	邀請	c=1 d=0.000792752 t=7179
yao qing wo 	邀請我	c=1 d=2.66718e-12 t=7179
yao qiu 	要求	c=14 d=0.016209 t=7179
yao shi 	要是	c=23 d=0.171808 t=7179
yao shi shuo 	要是說	c=1 d=4.93252e-10 t=7179
yao wo 	要我	c=1 d=0.213312 t=7179
yao xie 	要寫	c=1 d=3.19374e-14 t=7179
ye 	也	c=35 d=1.43789 t=7179
ye 	曄	c=3 d=1.00492 t=4176
ye 	燁	c=1 d=1 t=2911
ye 	頁	c=3 d=6.14266e-05 t=7179
ye bian ju 	頁邊距	c=7 d=0.000305127 t=7179
ye bu neng 	也不能	c=1 d=1 t=762
ye dou shi 	也都是	c=1 d=3.9096e-11 t=7179
ye hai bu cuo 	也還不錯	c=1 d=7.93562e-16 t=7179
ye hui 	也會	c=3 d=0.45842 t=7179
ye jiang 	也將	c=2 d=1.90484 t=3281
ye jiao 	頁腳	c=8 d=0.0573728 t=7179
ye jiu shi 	也就是	c=3 d=4.26161e-05 t=7179
ye jiu shi shuo 	也就是說	c=1 d=2.43679e-08 t=7179
ye ke 	也可	c=1 d=1 t=4345
ye ke yi 	也可以	c=5 d=0.421052 t=7179
ye ma 	頁碼	c=6 d=0.000525159 t=7179
ye mei 	也沒	c=1 d=4.32005e-09 t=7179
ye mei 	頁眉	c=11 d=0.071326 t=7179
ye mei ye jiao 	頁眉頁腳	c=1 d=1.43036e-05 t=7179
ye mei you 	也沒有	c=1 d=0.163654 t=7179
ye mian 	頁面	c=6 d=0.778838 t=7179
ye mian ju bu 	頁面局部	c=1 d=7.98788e-05 t=7179
ye mian she zhi 	頁面設置	c=1 d=3.10737e-15 t=7179
ye shi 	也是	c=10 d=0.113969 t=7179
ye xiang 	也想	c=1 d=1.75246e-12 t=7179
ye xu 	也許	c=3 d=2.23701 t=7179
ye yao 	也要	c=1 d=0.0132999 t=7179
ye ye 	爺爺	c=1 d=1 t=3167
ye you 	也有	c=1 d=1.00029 t=2462
ye you ke neng 	也有可能	c=1 d=1 t=1291
ye you ren 	也有人	c=1 d=0.19205 t=7179
ye zai 	也在	c=1 d=0.124307 t=7179
yi 	一	c=1 d=4.65572e-07 t=7179
yi 	以	c=6 d=0.100466 t=7179
yi an 	議案	c=0 d=0.1 t=3248
yi ban 	一般	c=3 d=0.10332 t=7179
yi bian 	一邊	c=1 d=3.43184e-07 t=7179
yi biao pan 	儀表盤	c=1 d=1 t=3394
yi bu 	一步	c=1 d=6.35096e-13 t=7179
yi chang 	異常	c=1 d=0.0970446 t=7179
yi ci 	一次	c=2 d=0.0695994 t=7179
yi ci 	依次	c=1 d=3.09724e-06 t=7179
yi cun zai 	已存在	c=1 d=1 t=2564
yi dan 	一旦	c=2 d=1.31506 t=4619
yi dian 	一點	c=2 d=2.02026e-09 t=7179
yi dian dian 	一點點	c=2 d=9.7362e-10 t=7179
yi ding 	一定	c=3 d=0.354363 t=7179
yi ding yao 	一定要	c=1 d=0.132655 t=7179
yi dong 	移動	c=4 d=3.9019e-05 t=7179
yi dong ban 	移動版	c=1 d=1 t=2572
yi duan 	一段	c=3 d=0.0224829 t=7179
yi duan 	一短	c=1 d=4.6325e-07 t=7179
yi er kang 	意爾康	c=1 d=0.918512 t=7179
yi er san 	一二三	c=1 d=1.11723e-10 t=7179
yi fen 	一份	c=1 d=0.97531 t=7179
yi gao 	一搞	c=0 d=0.00466538 t=7179
yi ge 	一個	c=42 d=1.61961 t=7179
yi ge duo yue 	一個多月	c=1 d=1.19844e-12 t=7179
yi ge ge 	一個個	c=1 d=1 t=1499
yi ge jin 	一個勁	c=1 d=1 t=4642
yi ge wan shang 	一個晚上	c=1 d=1 t=3332
yi ge zi 	一個字	c=0 d=0.1 t=697
yi gong 	一共	c=1 d=0.444858 t=7179
yi hang 	一行	c=5 d=0.000273989 t=7179
yi hao 	一號	c=1 d=0.00394621 t=7179
yi hou 	以後	c=3 d=0.386741 t=7179
yi huan dai xiu 	以換代修	c=1 d=0.102284 t=7179
yi hui er 	一會兒	c=6 d=0.586618 t=7179
yi huo 	疑惑	c=1 d=2.05018e-05 t=7179
yi ji 	一級	c=1 d=0.000422569 t=7179
yi ji biao ti 	一級標題	c=2 d=0.00315108 t=7179
yi jia 	一加	c=1 d=0.0561348 t=7179
yi jing 	已經	c=20 d=0.535551 t=7179
yi jiu 	依舊	c=3 d=1.0003 t=2958
yi ju 	一句	c=0 d=0.0162026 t=7179
yi ka 	一卡	c=2 d=0.292482 t=7179
yi kan 	一看	c=2 d=0.0608101 t=7179
yi kuai 	一塊	c=1 d=0.0695994 t=7179
yi lai 	依賴	c=2 d=0.0224249 t=7179
yi lai yu 	依賴於	c=1 d=0.225373 t=7179
yi liu 	遺留	c=1 d=2.12906e-08 t=7179
yi nian 	一年	c=2 d=0.436049 t=7179
yi qi 	一起	c=1 d=0.0763379 t=7179
yi qi yong 	一起用	c=1 d=0.767206 t=7179
yi qian 	以前	c=2 d=0.752014 t=7179
yi shang 	以上	c=1 d=0.364219 t=7179
yi shang 	已上	c=0 d=0.1 t=1530
yi shang chuan 	已上傳	c=1 d=1 t=1531
yi shi 	伊始	c=1 d=1 t=2090
yi shuo 	一說	c=1 d=0.135335 t=7179
yi si 	意思	c=11 d=1.67809 t=7179
yi tai 	一臺	c=1 d=2.02978e-06 t=7179
yi tian 	一天	c=1 d=1.89842e-12 t=7179
yi tong 	一通	c=1 d=2.10351e-13 t=7179
yi wei 	以爲	c=2 d=0.336216 t=7179
yi wei zhe 	意味着	c=3 d=0.615697 t=7179
yi wu 	義務	c=1 d=0.174645 t=7179
yi xia 	一下	c=2 d=1.86936 t=1644
yi xia 	以下	c=19 d=3.32439 t=7179
yi xia zai 	已下載	c=13 d=5.15066 t=7179
yi xie 	一些	c=8 d=0.992016 t=7179
yi yang 	一樣	c=5 d=0.125232 t=7179
yi ye 	一頁	c=3 d=2.37499e-05 t=7179
yi yong 	已用	c=3 d=2.3811 t=3370
yi you 	已有	c=1 d=1.00006 t=2630
yi you zhang hu 	已有賬戶	c=1 d=1 t=1148
yi yue 	一月	c=1 d=1 t=204
yi zhang 	一張	c=1 d=0.0293758 t=7179
yi zhe 	譯者	c=0 d=0.1 t=3418
yi zhe zhu 	譯者註	c=1 d=1 t=3419
yi zhi 	一直	c=6 d=1.18242 t=7179
yi zhi 	已知	c=0 d=0.1 t=3653
yi zhi 	抑制	c=1 d=1 t=4344
yi zhi dao 	一直到	c=1 d=6.49603e-14 t=7179
yi zhi dou shi 	一直都是	c=1 d=1 t=2939
yi zhi wen ti 	已知問題	c=1 d=1 t=3654
yi zhong 	一種	c=7 d=0.70822 t=7179
yi zhou 	一週	c=1 d=8.31387e-05 t=7179
yi zhuang 	亦莊	c=1 d=0.0547488 t=7179
yin 	陰	c=1 d=1 t=3909
yin cang 	隱藏	c=2 d=0.000274654 t=7179
yin ci 	因此	c=1 d=1.3181e-14 t=7179
yin hang 	銀行	c=2 d=9.33029e-09 t=7179
yin hao 	引號	c=6 d=8.8893e-08 t=7179
yin ru 	引入	c=1 d=1 t=1696
yin si 	隱私	c=1 d=1 t=2972
yin wei 	因爲	c=11 d=2.21975 t=7179
yin yan 	引言	c=2 d=0.000213515 t=7179
yin yong 	引用	c=3 d=0.0230534 t=7179
yin yue 	音樂	c=6 d=0.00940089 t=7179
ying 	硬	c=0 d=0.1 t=169
ying 	英	c=1 d=1 t=3018
ying gai 	應該	c=13 d=1.45458 t=7179
ying gai shi 	應該是	c=3 d=3.41414e-05 t=7179
ying ji cuo shi 	應急措施	c=1 d=1.3172e-06 t=7179
ying jian 	硬件	c=4 d=0.467694 t=7179
ying jie ma 	硬解碼	c=1 d=1 t=170
ying lai 	迎來	c=2 d=1.91851 t=3282
ying pan 	硬盤	c=3 d=0.707141 t=7179
ying she 	映射	c=1 d=1 t=752
ying wen 	英文	c=14 d=0.0668703 t=7179
ying wen ban 	英文版	c=1 d=1 t=431
ying xiang 	影響	c=1 d=4.95725e-10 t=7179
ying ye ting 	營業廳	c=1 d=0.0720785 t=7179
ying yong 	應用	c=4 d=0.841547 t=7179
ying yong cheng xu 	應用程序	c=1 d=1 t=265
ying yu 	英語	c=1 d=1 t=4675
yong 	用	c=43 d=2.46488 t=7179
yong de 	用的	c=6 d=0.125556 t=7179
yong guo 	用過	c=1 d=9.49743e-12 t=7179
yong hu 	用戶	c=9 d=0.402524 t=7179
yong hu zu 	用戶組	c=1 d=1 t=2723
yong you 	擁有	c=1 d=0.0769192 t=7179
yong yu 	用於	c=6 d=0.175711 t=7179
yong yuan 	永遠	c=2 d=0.0936447 t=7179
you 	優	c=2 d=1.956 t=3834
you 	又	c=7 d=0.798036 t=7179
you 	右	c=4 d=0.0290407 t=7179
you 	有	c=44 d=3.82962 t=7179
you 	由	c=2 d=1.17343 t=3530
you ban fa 	有辦法	c=1 d=1 t=4649
you bian 	右邊	c=2 d=1.956 t=3758
you bing 	有病	c=1 d=0.00096827 t=7179
you bu shi 	又不是	c=1 d=0.0728029 t=7179
you cuo wu 	有錯誤	c=1 d=0.106992 t=7179
you dian 	有點	c=2 d=0.236928 t=7179
you dian xiao 	有點小	c=1 d=0.657047 t=7179
you guan 	有關	c=2 d=0.0310984 t=7179
you guan xi 	有關係	c=1 d=0.153355 t=7179
you guo 	有過	c=1 d=1 t=3522
you hao guan xi 	友好關係	c=1 d=0.00119453 t=7179
you hua 	優化	c=3 d=0.2334 t=7179
you hui 	優惠	c=1 d=1 t=987
you hui quan 	優惠券	c=1 d=0.970446 t=7179
you ji 	右擊	c=1 d=8.98459e-06 t=7179
you jian 	郵件	c=1 d=7.83104e-07 t=7179
you jiao 	又叫	c=1 d=8.66053e-15 t=7179
you ju hua 	有句話	c=1 d=1 t=1603
you kai shi 	又開始	c=2 d=0.231078 t=7179
you ke 	有課	c=1 d=0.0800583 t=7179
you ke neng 	有可能	c=1 d=1 t=1575
you kong 	有空	c=1 d=0.00822975 t=7179
you mei you 	有沒有	c=1 d=0.0675424 t=7179
you qi shi 	尤其是	c=1 d=1.3445e-12 t=7179
you qian 	有錢	c=2 d=2.59703e-12 t=7179
you quan 	有權	c=3 d=0.00347795 t=7179
you ren 	有人	c=1 d=1 t=532
you shen me 	有什麼	c=1 d=2.66809e-16 t=7179
you shi 	又是	c=3 d=3.25501e-09 t=7179
you shi jian 	有時間	c=1 d=0.0428521 t=7179
you shi qing 	有事情	c=1 d=0.305746 t=7179
you wei shen me 	又爲什麼	c=1 d=1.27562e-11 t=7179
you wen ti 	有問題	c=2 d=0.0020601 t=7179
you wu 	有誤	c=1 d=1.37143e-10 t=7179
you xi 	遊戲	c=3 d=0.0012684 t=7179
you xian 	優先	c=0 d=0.1 t=4244
you xian 	有限	c=1 d=0.0380064 t=7179
you xian yu 	優先於	c=1 d=1 t=4245
you xiao 	有效	c=1 d=6.57382e-07 t=7179
you xie 	有些	c=1 d=0.00856561 t=7179
you xiu 	優秀	c=3 d=7.2584e-14 t=7179
you yi ci 	有一次	c=1 d=0.000243596 t=7179
you yu 	由於	c=1 d=2.85367e-13 t=7179
you yuan 	幼圓	c=3 d=0.0117959 t=7179
you zhe 	由着	c=1 d=0.00107547 t=7179
yu 	於	c=1 d=0.0352876 t=7179
yu 	與	c=4 d=0.000464309 t=7179
yu 	預	c=0 d=0.019398 t=7179
yu 	魚	c=0 d=0.1 t=2428
yu bian yi 	預編譯	c=1 d=0.194952 t=7179
yu dao 	遇到	c=3 d=1.00086 t=4278
yu guan xi 	與關係	c=1 d=1 t=1584
yu he 	羽翮	c=1 d=0.597501 t=7179
yu lan 	預覽	c=1 d=1 t=2436
yu ming 	域名	c=1 d=1.91287e-13 t=7179
yu shi 	於是	c=1 d=1 t=681
yu xiang 	預想	c=1 d=2.93349e-14 t=7179
yu yan 	語言	c=3 d=1.96563 t=3805
yu zhi 	預製	c=1 d=5.93794e-16 t=7179
yuan 	圓	c=1 d=1 t=3485
yuan 	源	c=8 d=0.923116 t=7179
yuan 	遠	c=1 d=0.0550232 t=7179
yuan cheng 	遠程	c=1 d=3.59091e-13 t=7179
yuan cheng ji suan ji 	遠程計算機	c=1 d=3.2577e-12 t=7179
yuan chuan 	遠傳	c=1 d=9.21831e-14 t=7179
yuan dan 	元旦	c=1 d=1 t=1482
yuan dao 	原道	c=1 d=1 t=1681
yuan jian 	元件	c=1 d=1 t=1505
yuan jing 	遠景	c=1 d=0.918512 t=7179
yuan lai 	原來	c=2 d=0.878095 t=7179
yuan li 	原理	c=2 d=0.782705 t=7179
yuan ma 	源碼	c=4 d=0.299698 t=7179
yuan sheng 	原生	c=2 d=0.167797 t=7179
yuan shi 	原始	c=1 d=1 t=3309
yuan tong 	圓通	c=1 d=1 t=3868
yuan yin 	原因	c=5 d=0.364219 t=7179
yuan zhuang 	原裝	c=2 d=1.1546 t=7179
yue 	月	c=2 d=0.0773047 t=7179
yue du qi 	閱讀器	c=2 d=1 t=4102
yue lai yue 	越來越	c=1 d=6.66161e-16 t=7179
yue lai yue gao 	越來越高	c=2 d=0.00577048 t=7179
yun 	雲	c=2 d=1.95072 t=7179
yun bei fen 	雲備份	c=1 d=1 t=3911
yun dan 	運單	c=0 d=0.00682212 t=7179
yun dan hao 	運單號	c=1 d=0.0685632 t=7179
yun fei 	運費	c=1 d=1 t=926
yun le 	暈了	c=1 d=1.11974e-07 t=7179
yun mu 	韻母	c=1 d=0.904837 t=7179
yun qi 	運氣	c=1 d=1 t=937
yun suan 	運算	c=1 d=0.22091 t=7179
yun tai 	雲臺	c=31 d=0.00461896 t=7179
yun xing 	運行	c=9 d=1.74192 t=7179
yun xing shi jian 	運行時間	c=1 d=1 t=3209
yun xing ta 	運行它	c=1 d=1 t=4191
yun xing yu 	運行於	c=2 d=1.82283 t=4473
yun ying shang 	運營商	c=1 d=1 t=3898
yun zhuan 	運轉	c=1 d=3.60031e-12 t=7179
yun zuo 	運作	c=1 d=3.17727e-12 t=7179
zai 	再	c=7 d=0.581784 t=7179
zai 	在	c=73 d=3.14384 t=7179
zai ci 	在此	c=1 d=1 t=302
zai duo 	再多	c=0 d=4.75219e-14 t=7179
zai duo le 	再多了	c=1 d=4.77601e-13 t=7179
zai ji xu 	在繼續	c=1 d=1.30184e-15 t=7179
zai jia 	在家	c=2 d=1.08705e-11 t=7179
zai lai 	再來	c=1 d=0.0026189 t=7179
zai qu 	再去	c=1 d=0.0468877 t=7179
zai ru 	載入	c=1 d=1 t=4524
zai xian 	在線	c=2 d=6.31524e-06 t=7179
zai xian ban ben 	在線版本	c=1 d=1 t=2774
zai xiao 	在校	c=1 d=0.000165755 t=7179
zai you 	再有	c=1 d=4.15207e-13 t=7179
zai zhong liang 	載重量	c=1 d=1.45673e-14 t=7179
zan 	咱	c=1 d=3.3471e-07 t=7179
zan 	讚	c=5 d=0.107528 t=7179
zan shi 	暫時	c=3 d=0.160414 t=7179
zan tong 	贊同	c=0 d=0.0113608 t=7179
zan wu 	暫無	c=1 d=1.97966e-05 t=7179
zao gai 	早該	c=1 d=1 t=3915
zao gao 	糟糕	c=3 d=0.000958654 t=7179
zao jiu 	早就	c=1 d=6.23601e-05 t=7179
zao jiu you le 	早就有了	c=1 d=0.000626727 t=7179
zao xian 	早先	c=1 d=0.00358858 t=7179
zao yi jing 	早已經	c=1 d=1 t=2476
zao zai 	早在	c=1 d=5.42594e-14 t=7179
ze 	則	c=4 d=4.33498e-13 t=7179
zen me 	怎麼	c=33 d=0.407396 t=7179
zen me ban 	怎麼辦	c=2 d=1.06343e-10 t=7179
zen me bi 	怎麼比	c=2 d=1.02448e-12 t=7179
zen me fang zhi 	怎麼放置	c=1 d=2.43008e-05 t=7179
zen me kan 	怎麼看	c=1 d=0.280832 t=7179
zen me la 	怎麼啦	c=1 d=3.79535e-15 t=7179
zen me le 	怎麼了	c=2 d=0.00134683 t=7179
zen me wan 	怎麼玩	c=1 d=1.86083e-12 t=7179
zen me yang 	怎麼樣	c=4 d=1 t=7179
zen me zuo 	怎麼做	c=1 d=0.000256085 t=7179
zeng jia 	增加	c=2 d=0.489192 t=7179
zeng liang 	增量	c=1 d=1 t=4699
zeng song 	贈送	c=1 d=1 t=1004
zhai yao 	摘要	c=11 d=0.000175847 t=7179
zhan 	戰	c=1 d=0.970446 t=7179
zhan 	站	c=1 d=1.00003 t=2537
zhan bi 	佔比	c=1 d=1 t=3204
zhan shi 	展示	c=2 d=0.0176697 t=7179
zhan tie 	粘貼	c=1 d=3.12029e-05 t=7179
zhan yong 	佔用	c=8 d=0.000528747 t=7179
zhan zhe 	站着	c=1 d=0.120032 t=7179
zhang 	張	c=1 d=1.02389e-13 t=7179
zhang 	漲	c=0 d=8.35981e-12 t=7179
zhang 	章	c=2 d=2.72579e-07 t=7179
zhang 	長	c=1 d=1.20072e-05 t=7179
zhang hao 	帳號	c=3 d=0.519442 t=7179
zhang hu 	賬戶	c=3 d=1.00029 t=2925
zhang jia 	漲價	c=4 d=4.8408e-10 t=7179
zhang jian hui 	張劍慧	c=1 d=0.148823 t=7179
zhang jie 	章節	c=2 d=0.00177316 t=7179
zhang jie hao 	章節號	c=3 d=5.53263e-07 t=7179
zhang jing xuan 	張敬軒	c=1 d=1 t=3936
zhang san 	張三	c=12 d=0.00192152 t=7179
zhang zhi 	張志	c=0 d=3.0291e-10 t=7179
zhang zhi ming 	張志明	c=2 d=6.89502e-09 t=7179
zhang zhi shi le 	漲知識了	c=1 d=8.40172e-11 t=7179
zhao 	找	c=7 d=0.567312 t=7179
zhao bu dao 	找不到	c=2 d=0.000154618 t=7179
zhao chu 	找出	c=2 d=0.000114486 t=7179
zhao dao 	找到	c=8 d=0.0672055 t=7179
zhao gong zuo 	找工作	c=2 d=0.0840083 t=7179
zhao hui lai 	找回來	c=1 d=1.94079e-07 t=7179
zhao ji 	着急	c=3 d=0.132748 t=7179
zhao nin 	找您	c=1 d=4.07969e-12 t=7179
zhao pian 	照片	c=2 d=5.91509e-11 t=7179
zhao pin 	招聘	c=1 d=0.00359725 t=7179
zhao ren 	招人	c=2 d=3.08555e-11 t=7179
zhao xian 	朝鮮	c=1 d=0.00357068 t=7179
zhao xiang ji 	照相機	c=1 d=3.13806e-13 t=7179
zhao yi zhao 	找一找	c=1 d=4.60939e-07 t=7179
zhao zhao 	找找	c=1 d=0.00152616 t=7179
zhe 	者	c=1 d=1.90204e-05 t=7179
zhe 	這	c=10 d=1.6537 t=7179
zhe bian 	這邊	c=4 d=0.00585769 t=7179
zhe ci 	這次	c=1 d=0.467666 t=7179
zhe dian 	這點	c=1 d=9.45328e-16 t=7179
zhe duan 	這段	c=2 d=0.00272608 t=7179
zhe fang bian 	這方便	c=1 d=3.50057e-05 t=7179
zhe ge 	這個	c=211 d=4.16151 t=7179
zhe ge qun 	這個羣	c=1 d=3.38892e-06 t=7179
zhe ge ren 	這個人	c=2 d=0.0057417 t=7179
zhe ge shi 	這個是	c=1 d=2.44859e-06 t=7179
zhe huo 	這貨	c=1 d=1 t=4681
zhe ji tian 	這幾天	c=1 d=2.35338e-10 t=7179
zhe jiang da xue 	浙江大學	c=1 d=1 t=4037
zhe ju hua 	這句話	c=1 d=2.06115e-09 t=7179
zhe kou 	這口	c=1 d=0.000678925 t=7179
zhe li 	這裏	c=33 d=0.587585 t=7179
zhe li mian 	這裏麪	c=1 d=1 t=3633
zhe me 	這麼	c=1 d=0.319819 t=7179
zhe me suan 	這麼算	c=1 d=1.37853e-12 t=7179
zhe shi 	這是	c=3 d=0.99005 t=7179
zhe shi yi ge 	這是一個	c=1 d=1 t=546
zhe tai 	這臺	c=1 d=1 t=2558
zhe teng 	折騰	c=6 d=0.380611 t=7179
zhe ti 	摺梯	c=1 d=2.22131e-07 t=7179
zhe xia zi 	這下子	c=1 d=0.390628 t=7179
zhe xie 	這些	c=12 d=0.463013 t=7179
zhe yang 	這樣	c=35 d=0.860783 t=7179
zhe yang de 	這樣的	c=20 d=0.506617 t=7179
zhe yang du 	這樣讀	c=1 d=1.57291e-05 t=7179
zhe yang ma 	這樣嗎	c=1 d=2.44268e-07 t=7179
zhe yang she zhi 	這樣設置	c=1 d=3.14458e-08 t=7179
zhe yang shi 	這樣是	c=1 d=3.8408e-08 t=7179
zhe yang shuo 	這樣說	c=1 d=0.0459593 t=7179
zhe yang xie 	這樣寫	c=6 d=0.0530896 t=7179
zhe yang zi 	這樣子	c=5 d=0.268474 t=7179
zhe yang zuo 	這樣做	c=2 d=0.00752142 t=7179
zhe yi 	這一	c=1 d=0.0637628 t=7179
zhe yi chu 	這一處	c=1 d=0.00174675 t=7179
zhe yi dian 	這一點	c=2 d=0.197899 t=7179
zhe yi duan 	這一段	c=4 d=0.15259 t=7179
zhe yi ju 	這一句	c=3 d=0.525117 t=7179
zhe yi kuai 	這一塊	c=1 d=1.00361e-13 t=7179
zhe yi lei ren 	這一雷人	c=1 d=0.640824 t=7179
zhe yi pian 	這一篇	c=1 d=1 t=424
zhe zhang 	這張	c=0 d=7.83504e-14 t=7179
zhe zhang ka 	這張卡	c=1 d=7.87432e-13 t=7179
zhe zhong 	這種	c=6 d=0.382893 t=7179
zhe zhou 	這周	c=1 d=0.285076 t=7179
zhen 	真	c=4 d=3.77994e-06 t=7179
zhen bu zhi dao 	真不知道	c=1 d=1 t=535
zhen de 	真的	c=11 d=0.532698 t=7179
zhen dong 	振動	c=3 d=2.13061e-08 t=7179
zhen dong fu du 	振動幅度	c=1 d=4.42023e-14 t=7179
zhen dui 	針對	c=1 d=0.0689068 t=7179
zhen hao 	真好	c=1 d=1.77834e-08 t=7179
zhen ka 	真卡	c=1 d=5.14887e-15 t=7179
zhen lan 	真爛	c=1 d=2.20033e-13 t=7179
zhen shi 	真是	c=2 d=0.686934 t=7179
zhen xiang 	真相	c=2 d=1.00037 t=4026
zhen xin 	真心	c=4 d=0.204948 t=7179
zhen xin de 	真心的	c=1 d=0.082085 t=7179
zhen xing 	振興	c=0 d=4.53136e-13 t=7179
zhen xing lu 	振興路	c=1 d=4.55407e-12 t=7179
zhen zheng 	真正	c=1 d=2.49287e-11 t=7179
zhen zheng de 	真正的	c=1 d=0.231078 t=7179
zheng 	正	c=26 d=4.85106 t=7179
zheng ce 	政策	c=0 d=0.0079659 t=7179
zheng chang 	正常	c=8 d=1.04308 t=7179
zheng chang shi yong 	正常使用	c=1 d=1 t=2331
zheng ge 	整個	c=1 d=2.24906e-06 t=7179
zheng hao 	正好	c=2 d=0.522046 t=7179
zheng hei 	正黑	c=1 d=1 t=3956
zheng jiao 	正交	c=1 d=8.72647e-16 t=7179
zheng li 	整理	c=13 d=1.06198 t=7179
zheng li chu lai 	整理出來	c=1 d=6.67431e-09 t=7179
zheng lun 	爭論	c=2 d=2.23547e-14 t=7179
zheng ming 	證明	c=2 d=1.13099e-07 t=7179
zheng pin 	正品	c=2 d=1.0526 t=3471
zheng qi 	正氣	c=0 d=5.02003e-12 t=7179
zheng qu 	爭取	c=3 d=1.1365 t=7179
zheng que 	正確	c=4 d=0.398519 t=7179
zheng shi ban 	正式版	c=1 d=3.07383e-05 t=7179
zheng shu 	證書	c=0 d=0.0496585 t=7179
zheng ti zhong wen 	正體中文	c=1 d=1.6371e-05 t=7179
zheng wen 	正文	c=19 d=0.0262287 t=7179
zheng wen zhong 	正文中	c=1 d=1.27541e-09 t=7179
zheng zai 	正在	c=2 d=0.00975476 t=7179
zheng zai yun xing 	正在運行	c=1 d=1 t=180
zhi 	之	c=1 d=1.31153e-14 t=7179
zhi 	值	c=5 d=0.0475928 t=7179
zhi 	只	c=1 d=1.47137e-14 t=7179
zhi 	知	c=0 d=0.00682212 t=7179
zhi 	紙	c=2 d=1.00002 t=3830
zhi ai 	摯愛	c=1 d=0.0352602 t=7179
zhi biao 	指標	c=3 d=3.27726e-15 t=7179
zhi bu ding 	指不定	c=2 d=5.79213e-10 t=7179
zhi cheng 	支撐	c=0 d=4.56663e-16 t=7179
zhi cheng she bei 	支撐設備	c=1 d=4.58952e-15 t=7179
zhi chi 	支持	c=22 d=0.889917 t=7179
zhi dao 	之道	c=1 d=1 t=650
zhi dao 	指導	c=2 d=0.00361621 t=7179
zhi dao 	知道	c=23 d=0.18706 t=7179
zhi dao de 	知道的	c=1 d=1.47774e-06 t=7179
zhi dao lao shi 	指導老師	c=4 d=0.000132358 t=7179
zhi dao le 	知道了	c=1 d=7.00078e-12 t=7179
